연도,시도,시군구,차종,제조사,모델명,국비(만원),지방비(만원),보조금(만원)
2025,경기,포천시,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor 22인치,141,60,201
2025,경기,포천시,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,181,78,259
2025,경기,포천시,일반승용,현대자동차,Electrified G80 AWD 19인치(2025),275,118,393
2025,경기,포천시,일반승용,현대자동차,Electrified GV70 AWD 19인치,260,112,372
2025,경기,포천시,일반승용,현대자동차,Electrified GV70 AWD 19인치(2025),266,114,380
2025,경기,포천시,일반승용,현대자동차,Electrified GV70 AWD 20인치,244,105,349
2025,경기,포천시,일반승용,현대자동차,Electrified GV70 AWD 20인치(2025),250,107,357
2025,경기,포천시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,287,123,410
2025,경기,포천시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치(2025),290,125,415
2025,경기,포천시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,261,112,373
2025,경기,포천시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치(2025),277,119,396
2025,경기,포천시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,251,108,359
2025,경기,포천시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치(2025),266,114,380
2025,경기,포천시,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치,236,101,337
2025,경기,포천시,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),248,106,354
2025,경기,포천시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 18인치,580,250,830
2025,경기,포천시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 20인치,580,250,830
2025,경기,포천시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 n라인 20인치,580,250,830
2025,경기,포천시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 스탠다드 18인치,570,245,815
2025,경기,포천시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 18인치,580,250,830
2025,경기,포천시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563,242,805
2025,경기,포천시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547,235,782
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656,247,903
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659,248,907
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651,245,896
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633,237,870
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561,212,773
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650,244,894
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624,233,857
2025,경기,포천시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602,224,826
2025,경기,포천시,일반승용,현대자동차,아이오닉5 N,232,100,332
2025,경기,포천시,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686,247,933
2025,경기,포천시,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680,245,925
2025,경기,포천시,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686,247,933
2025,경기,포천시,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647,231,878
2025,경기,포천시,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635,226,861
2025,경기,포천시,일반승용,현대자동차,아이오닉9 성능형 AWD,277,119,396
2025,경기,포천시,일반승용,현대자동차,아이오닉9 항속형 2WD,279,120,399
2025,경기,포천시,일반승용,현대자동차,아이오닉9 항속형 AWD,276,118,394
2025,경기,포천시,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,500,235,735
2025,경기,포천시,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,500,235,735
2025,경기,포천시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,500,235,735
2025,경기,포천시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),500,235,735
2025,경기,포천시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,623,225,848
2025,경기,포천시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623,225,848
2025,경기,포천시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568,202,770
2025,경기,포천시,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,573,192,765
2025,경기,여주시,일반승용,BMW,MINI Aceman E,306,211,517
2025,경기,여주시,일반승용,BMW,MINI Aceman SE,306,211,517
2025,경기,여주시,일반승용,BMW,MINI Cooper SE,303,208,511
2025,경기,여주시,일반승용,BMW,MINI Countryman E,166,114,280
2025,경기,여주시,일반승용,BMW,MINI Countryman SE ALL4,158,108,266
2025,경기,여주시,일반승용,BMW,MINI JCW Aceman E,151,104,255
2025,경기,여주시,일반승용,BMW,MINI JCW E,147,101,248
2025,경기,여주시,일반승용,BMW,i4 M50,172,118,290
2025,경기,여주시,일반승용,BMW,i4 M50 LCI,177,122,299
2025,경기,여주시,일반승용,BMW,i4 eDrive40,189,130,319
2025,경기,여주시,일반승용,BMW,i4 eDrive40 LCI,187,128,315
2025,경기,여주시,일반승용,BMW,i5 edrive 40,198,136,334
2025,경기,여주시,일반승용,BMW,iX1 xDrive30,154,106,260
2025,경기,여주시,일반승용,BMW,iX2 eDrive20,167,115,282
2025,경기,여주시,일반승용,BMW,ix1 edrive20,166,114,280
2025,경기,여주시,일반승용,기아,EV3 롱레인지 2WD 17인치,565,389,954
2025,경기,여주시,일반승용,기아,EV3 롱레인지 2WD 19인치,565,389,954
2025,경기,여주시,일반승용,기아,EV3 스탠다드 2WD,479,330,809
2025,경기,여주시,일반승용,기아,EV4 롱레인지 2WD 17인치,565,389,954
2025,경기,여주시,일반승용,기아,EV4 롱레인지 2WD 19인치,565,389,954
2025,경기,여주시,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,565,389,954
2025,경기,여주시,일반승용,기아,EV4 스탠다드 2WD 17인치,522,360,882
2025,경기,여주시,일반승용,기아,EV4 스탠다드 2WD 19인치,491,338,829
2025,경기,여주시,일반승용,기아,EV5 롱레인지 2WD,562,387,949
2025,경기,여주시,일반승용,기아,EV9 롱레인지 2WD 19인치,275,189,464
2025,경기,여주시,일반승용,기아,EV9 롱레인지 2WD 20인치,273,188,461
2025,경기,여주시,일반승용,기아,EV9 롱레인지 4WD 19인치,259,178,437
2025,경기,여주시,일반승용,기아,EV9 롱레인지 4WD 21인치,265,182,447
2025,경기,여주시,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,257,177,434
2025,경기,여주시,일반승용,기아,EV9 스탠다드,242,166,408
2025,경기,여주시,일반승용,기아,PV5 패신저 5인승 롱레인지,468,322,790
2025,경기,여주시,일반승용,기아,The all-new Kia Niro EV,590,344,934
2025,경기,여주시,일반승용,기아,더뉴EV6 GT,232,160,392
2025,경기,여주시,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,655,400,"1,055"
2025,경기,여주시,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,644,392,"1,036"
2025,경기,여주시,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,646,393,"1,039"
2025,경기,여주시,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,617,373,990
2025,경기,여주시,일반승용,기아,더뉴EV6 스탠다드,582,352,934
2025,경기,여주시,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,344,801
2025,경기,여주시,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,344,801
2025,경기,여주시,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,344,801
2025,경기,여주시,일반승용,르노코리아,scenic,443,305,748
2025,경기,여주시,일반승용,메르세데스벤츠코리아,EQA250(Facelift),190,131,321
2025,경기,여주시,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),154,106,260
2025,경기,여주시,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),154,106,260
2025,경기,여주시,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152,104,256
2025,경기,여주시,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152,104,256
2025,경기,여주시,일반승용,볼보자동차코리아,볼보 EX 30cc Twin,111,76,187
2025,경기,여주시,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,170,417
2025,경기,여주시,일반승용,비와이디코리아,BYD ATTO 3,145,100,245
2025,경기,여주시,일반승용,비와이디코리아,BYD SEALION 7,179,123,302
2025,경기,여주시,일반승용,비와이디코리아,BYD seal dynamic awd,178,122,300
2025,경기,여주시,초소형,쎄보모빌리티,(단종)CEVO-C SE,200,150,350
2025,경기,여주시,일반승용,케이지모빌리티,코란도 EV 2WD,340,234,574
2025,경기,여주시,일반승용,케이지모빌리티,토레스 EVX 18인치,364,251,615
2025,경기,여주시,일반승용,케이지모빌리티,토레스 EVX 20인치,354,244,598
2025,경기,여주시,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,373,245,618
2025,경기,여주시,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,356,233,589
2025,경기,여주시,일반승용,테슬라코리아,Model 3 Long Range,202,139,341
2025,경기,여주시,일반승용,테슬라코리아,Model 3 Long Range(배터리변경),207,142,349
2025,경기,여주시,일반승용,테슬라코리아,Model 3 Performance,187,128,315
2025,경기,여주시,일반승용,테슬라코리아,(단종)Model 3 RWD(2024),183,126,309
2025,경기,여주시,일반승용,테슬라코리아,Model 3 RWD(2025),186,128,314
2025,경기,여주시,일반승용,테슬라코리아,(단종)Model Y Long Range,184,126,310
2025,경기,여주시,일반승용,테슬라코리아,(단종)Model Y Long Range 19인치,202,139,341
2025,경기,여주시,일반승용,테슬라코리아,(단종)Model Y Performance,191,131,322
2025,경기,여주시,일반승용,테슬라코리아,(단종)Model Y RWD,201,116,317
2025,경기,여주시,일반승용,테슬라코리아,(단종)New Model Y Long Range,207,142,349
2025,경기,여주시,일반승용,테슬라코리아,New Model Y Long Range(배터리변경),210,144,354
2025,경기,여주시,일반승용,테슬라코리아,New Model Y RWD,188,129,317
2025,경기,여주시,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,201,138,339
2025,경기,여주시,일반승용,폭스바겐그룹코리아,아우디 Q4 45 e-tron,201,138,339
2025,경기,여주시,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,202,139,341
2025,경기,여주시,일반승용,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,201,138,339
2025,경기,여주시,일반승용,폭스바겐그룹코리아,아우디 Q6 e-tron performance,220,151,371
2025,경기,여주시,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,422,291,713
2025,경기,여주시,일반승용,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,422,291,713
2025,경기,여주시,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,215,148,363
2025,경기,여주시,일반승용,폴스타오토모티브코리아,"Polestar 4 Long Range Dual Motor 20, 21인치",168,115,283
2025,경기,여주시,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor 22인치,141,97,238
2025,경기,여주시,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,181,124,305
2025,경기,여주시,일반승용,현대자동차,Electrified G80 AWD 19인치(2025),275,189,464
2025,경기,여주시,일반승용,현대자동차,Electrified GV70 AWD 19인치,260,179,439
2025,경기,여주시,일반승용,현대자동차,Electrified GV70 AWD 19인치(2025),266,183,449
2025,경기,여주시,일반승용,현대자동차,Electrified GV70 AWD 20인치,244,168,412
2025,경기,여주시,일반승용,현대자동차,Electrified GV70 AWD 20인치(2025),250,172,422
2025,경기,여주시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,287,197,484
2025,경기,여주시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치(2025),290,200,490
2025,경기,여주시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,261,180,441
2025,경기,여주시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치(2025),277,191,468
2025,경기,여주시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,251,173,424
2025,경기,여주시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치(2025),266,183,449
2025,경기,여주시,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치,236,162,398
2025,경기,여주시,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),248,171,419
2025,경기,여주시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 18인치,580,400,980
2025,경기,여주시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 20인치,580,400,980
2025,경기,여주시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 n라인 20인치,580,400,980
2025,경기,여주시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 스탠다드 18인치,570,393,963
2025,경기,여주시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 18인치,580,400,980
2025,경기,여주시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563,388,951
2025,경기,여주시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547,377,924
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656,395,"1,051"
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659,397,"1,056"
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651,392,"1,043"
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633,380,"1,013"
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561,340,901
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650,391,"1,041"
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624,373,997
2025,경기,여주시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602,358,960
2025,경기,여주시,일반승용,현대자동차,아이오닉5 N,232,160,392
2025,경기,여주시,일반승용,현대자동차,아이오닉6 N,255,175,430
2025,경기,여주시,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686,396,"1,082"
2025,경기,여주시,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680,392,"1,072"
2025,경기,여주시,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686,396,"1,082"
2025,경기,여주시,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647,369,"1,016"
2025,경기,여주시,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635,362,997
2025,경기,여주시,일반승용,현대자동차,아이오닉9 성능형 AWD,277,191,468
2025,경기,여주시,일반승용,현대자동차,아이오닉9 항속형 2WD,279,192,471
2025,경기,여주시,일반승용,현대자동차,아이오닉9 항속형 AWD,276,190,466
2025,경기,여주시,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,500,377,877
2025,경기,여주시,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,500,377,877
2025,경기,여주시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,500,377,877
2025,경기,여주시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),500,377,877
2025,경기,여주시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,623,361,984
2025,경기,여주시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623,361,984
2025,경기,여주시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568,323,891
2025,경기,여주시,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,573,308,881
2025,경기,연천군,일반승용,BMW,MINI Aceman E,306,184,490
2025,경기,연천군,일반승용,BMW,MINI Aceman SE,306,184,490
2025,경기,연천군,일반승용,BMW,MINI Cooper SE,303,182,485
2025,경기,연천군,일반승용,BMW,MINI Countryman E,166,100,266
2025,경기,연천군,일반승용,BMW,MINI Countryman SE ALL4,158,95,253
2025,경기,연천군,일반승용,BMW,MINI JCW Aceman E,151,91,242
2025,경기,연천군,일반승용,BMW,MINI JCW E,147,88,235
2025,경기,연천군,일반승용,BMW,i4 M50,172,103,275
2025,경기,연천군,일반승용,BMW,i4 M50 LCI,177,106,283
2025,경기,연천군,일반승용,BMW,i4 eDrive40,189,114,303
2025,경기,연천군,일반승용,BMW,i4 eDrive40 LCI,187,112,299
2025,경기,연천군,일반승용,BMW,i5 edrive 40,198,119,317
2025,경기,연천군,일반승용,BMW,iX1 xDrive30,154,92,246
2025,경기,연천군,일반승용,BMW,iX2 eDrive20,167,100,267
2025,경기,연천군,일반승용,BMW,ix1 edrive20,166,100,266
2025,경기,연천군,일반승용,기아,EV3 롱레인지 2WD 17인치,565,340,905
2025,경기,연천군,일반승용,기아,EV3 롱레인지 2WD 19인치,565,340,905
2025,경기,연천군,일반승용,기아,EV3 스탠다드 2WD,479,289,768
2025,경기,연천군,일반승용,기아,EV4 롱레인지 2WD 17인치,565,340,905
2025,경기,연천군,일반승용,기아,EV4 롱레인지 2WD 19인치,565,340,905
2025,경기,연천군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,565,340,905
2025,경기,연천군,일반승용,기아,EV4 스탠다드 2WD 17인치,522,315,837
2025,경기,연천군,일반승용,기아,EV4 스탠다드 2WD 19인치,491,296,787
2025,경기,연천군,일반승용,기아,EV5 롱레인지 2WD,562,339,901
2025,경기,연천군,일반승용,기아,EV9 롱레인지 2WD 19인치,275,165,440
2025,경기,연천군,일반승용,기아,EV9 롱레인지 2WD 20인치,273,164,437
2025,경기,연천군,일반승용,기아,EV9 롱레인지 4WD 19인치,259,156,415
2025,경기,연천군,일반승용,기아,EV9 롱레인지 4WD 21인치,265,159,424
2025,경기,연천군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,257,155,412
2025,경기,연천군,일반승용,기아,EV9 스탠다드,242,146,388
2025,경기,연천군,일반승용,기아,PV5 패신저 5인승 롱레인지,468,282,750
2025,경기,연천군,일반승용,기아,The all-new Kia Niro EV,590,301,891
2025,경기,연천군,일반승용,기아,더뉴EV6 GT,232,140,372
2025,경기,연천군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,655,350,"1,005"
2025,경기,연천군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,644,343,987
2025,경기,연천군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,646,344,990
2025,경기,연천군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,617,327,944
2025,경기,연천군,일반승용,기아,더뉴EV6 스탠다드,582,308,890
2025,경기,연천군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,301,758
2025,경기,연천군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,301,758
2025,경기,연천군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,301,758
2025,경기,연천군,일반승용,르노코리아,scenic,443,267,710
2025,경기,연천군,일반승용,메르세데스벤츠코리아,EQA250(Facelift),190,114,304
2025,경기,연천군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),154,92,246
2025,경기,연천군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),154,92,246
2025,경기,연천군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152,91,243
2025,경기,연천군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152,91,243
2025,경기,연천군,일반승용,볼보자동차코리아,볼보 EX 30cc Twin,111,66,177
2025,경기,연천군,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,149,396
2025,경기,연천군,일반승용,비와이디코리아,BYD ATTO 3,145,87,232
2025,경기,연천군,일반승용,비와이디코리아,BYD seal dynamic awd,178,107,285
2025,경기,연천군,초소형,쎄보모빌리티,(단종)CEVO-C SE,200,0,200
2025,경기,연천군,일반승용,케이지모빌리티,코란도 EV 2WD,340,205,545
2025,경기,연천군,일반승용,케이지모빌리티,토레스 EVX 18인치,364,219,583
2025,경기,연천군,일반승용,케이지모빌리티,토레스 EVX 20인치,354,213,567
2025,경기,연천군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,373,214,587
2025,경기,연천군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,356,204,560
2025,경기,연천군,일반승용,테슬라코리아,Model 3 Long Range,202,121,323
2025,경기,연천군,일반승용,테슬라코리아,Model 3 Performance,187,112,299
2025,경기,연천군,일반승용,테슬라코리아,(단종)Model 3 RWD(2024),183,110,293
2025,경기,연천군,일반승용,테슬라코리아,Model 3 RWD(2025),186,112,298
2025,경기,연천군,일반승용,테슬라코리아,(단종)Model Y Long Range,184,111,295
2025,경기,연천군,일반승용,테슬라코리아,(단종)Model Y Long Range 19인치,202,121,323
2025,경기,연천군,일반승용,테슬라코리아,(단종)Model Y Performance,191,115,306
2025,경기,연천군,일반승용,테슬라코리아,(단종)Model Y RWD,201,101,302
2025,경기,연천군,일반승용,테슬라코리아,(단종)New Model Y Long Range,207,124,331
2025,경기,연천군,일반승용,테슬라코리아,New Model Y RWD,188,113,301
2025,경기,연천군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,201,121,322
2025,경기,연천군,일반승용,폭스바겐그룹코리아,아우디 Q4 45 e-tron,201,121,322
2025,경기,연천군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,202,121,323
2025,경기,연천군,일반승용,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,201,121,322
2025,경기,연천군,일반승용,폭스바겐그룹코리아,아우디 Q6 e-tron performance,220,132,352
2025,경기,연천군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,422,254,676
2025,경기,연천군,일반승용,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,422,254,676
2025,경기,연천군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,215,129,344
2025,경기,연천군,일반승용,폴스타오토모티브코리아,"Polestar 4 Long Range Dual Motor 20, 21인치",168,101,269
2025,경기,연천군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor 22인치,141,85,226
2025,경기,연천군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,181,109,290
2025,경기,연천군,일반승용,현대자동차,Electrified G80 AWD 19인치(2025),275,165,440
2025,경기,연천군,일반승용,현대자동차,Electrified GV70 AWD 19인치,260,156,416
2025,경기,연천군,일반승용,현대자동차,Electrified GV70 AWD 19인치(2025),266,160,426
2025,경기,연천군,일반승용,현대자동차,Electrified GV70 AWD 20인치,244,147,391
2025,경기,연천군,일반승용,현대자동차,Electrified GV70 AWD 20인치(2025),250,150,400
2025,경기,연천군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,287,173,460
2025,경기,연천군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치(2025),290,175,465
2025,경기,연천군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,261,157,418
2025,경기,연천군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치(2025),277,167,444
2025,경기,연천군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,251,151,402
2025,경기,연천군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치(2025),266,160,426
2025,경기,연천군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치,236,142,378
2025,경기,연천군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),248,149,397
2025,경기,연천군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 18인치,580,350,930
2025,경기,연천군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 20인치,580,350,930
2025,경기,연천군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 n라인 20인치,580,350,930
2025,경기,연천군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 스탠다드 18인치,570,343,913
2025,경기,연천군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 18인치,580,350,930
2025,경기,연천군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563,339,902
2025,경기,연천군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547,330,877
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656,346,"1,002"
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659,348,"1,007"
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651,343,994
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633,332,965
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561,297,858
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650,342,992
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624,327,951
2025,경기,연천군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602,313,915
2025,경기,연천군,일반승용,현대자동차,아이오닉5 N,232,140,372
2025,경기,연천군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686,346,"1,032"
2025,경기,연천군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680,343,"1,023"
2025,경기,연천군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686,346,"1,032"
2025,경기,연천군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647,323,970
2025,경기,연천군,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635,317,952
2025,경기,연천군,일반승용,현대자동차,아이오닉9 성능형 AWD,277,167,444
2025,경기,연천군,일반승용,현대자동차,아이오닉9 항속형 2WD,279,168,447
2025,경기,연천군,일반승용,현대자동차,아이오닉9 항속형 AWD,276,166,442
2025,경기,연천군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,500,330,830
2025,경기,연천군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,500,330,830
2025,경기,연천군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,500,330,830
2025,경기,연천군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),500,330,830
2025,경기,연천군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,623,316,939
2025,경기,연천군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623,316,939
2025,경기,연천군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568,283,851
2025,경기,연천군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,573,269,842
2025,경기,가평군,일반승용,BMW,MINI Aceman E,306,211,517
2025,경기,가평군,일반승용,BMW,MINI Aceman SE,306,211,517
2025,경기,가평군,일반승용,BMW,MINI Cooper SE,303,208,511
2025,경기,가평군,일반승용,BMW,MINI Countryman E,166,114,280
